developerResponse,date,review,score,userName,IOS,Name
"{'reviewId': '086d25bb-0eb6-480b-b87f-9b6341e02e0e', 'userName': 'isabella agyeman', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVwm_Ci4agGJiNSoEasOXfqTBJWtGJ6itVj3vU1DEebR8uqbZA', 'content': 'best apps ever for kids...love that we can use it offline too', 'score': 5, 'thumbsUpCount': 60, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2021, 9, 14, 15, 51, 6), 'replyContent': 'We love to read the word best. 👍👍👍 Do share with your friends and keep using our app!\n', 'repliedAt': datetime.datetime(2021, 9, 15, 4, 40, 41), 'appVersion': '1.0.3'}",2021-09-14 15:51:06,best apps ever for kids...love that we can use it offline too,5,isabella agyeman,0,kids-math-games
"{'reviewId': '66f0c60b-172f-4c88-8928-ea29347484a8', 'userName': 'Eman Elmangoush', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUthdtCN2ubyZVBRArs1N0NERPzqfDGIcDmFeiqich3sstmsBZftg', 'content': ""I wish there was an option to stop hints. It doesn't give children the chance to think by themselves"", 'score': 3, 'thumbsUpCount': 10, 'reviewCreatedVersion': '1.1.1', 'at': datetime.datetime(2022, 10, 10, 2, 21, 17), 'replyContent': 'Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates.', 'repliedAt': datetime.datetime(2022, 10, 13, 3, 27, 26), 'appVersion': '1.1.1'}",2022-10-10 02:21:17,I wish there was an option to stop hints. It doesn't give children the chance to think by themselves,3,Eman Elmangoush,0,kids-math-games
"{'reviewId': '50a5d090-a658-4fb4-bf60-683046d5138d', 'userName': 'Grace Sindy', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIO4Kht-g9wGzzpzkIUJYV9WeF3nUcgULD16wQJWAtC49dp-w=mo', 'content': 'an amazing app my kids love it', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 4, 19, 7, 17, 9), 'replyContent': 'Thanks for your love. Enjoy playing & keep supporting us :)', 'repliedAt': datetime.datetime(2022, 4, 20, 2, 30, 26), 'appVersion': None}",2022-04-19 07:17:09,an amazing app my kids love it,5,Grace Sindy,0,kids-math-games
"{'reviewId': '86d705be-1ebf-4b33-8d92-b4dc48ef946c', 'userName': 'Visalakshi Swaminathan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLVYKqBhqCb-2_42bg9-TT13KU1S55JrOXEwkovog7IwF8Kvg=mo', 'content': 'Very nicely done and no ads!', 'score': 5, 'thumbsUpCount': 87, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 5, 22, 45, 17), 'replyContent': 'Thank you for 5⭐. This app is free, with no ads, no in app purchases, is a passion project. Please help us by spreading the word amongst your friends.', 'repliedAt': datetime.datetime(2022, 5, 6, 2, 48, 41), 'appVersion': None}",2022-05-05 22:45:17,Very nicely done and no ads!,5,Visalakshi Swaminathan,0,kids-math-games
"{'reviewId': '2f68955b-0ba4-4f53-abc6-ea181fde06ac', 'userName': 'phyllis chisoko', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWDGBtR8V74lGZ8F2suu8iWnaKVeiWY9UI88vxsCWvUX1r57A', 'content': 'Superb. My boys are really learning with this app', 'score': 5, 'thumbsUpCount': 4, 'reviewCreatedVersion': '1.1.9', 'at': datetime.datetime(2023, 8, 24, 13, 51, 58), 'replyContent': 'Review from parents truly inspires us to keep creating more free apps for kids 👍🙏', 'repliedAt': datetime.datetime(2023, 9, 1, 0, 21, 48), 'appVersion': '1.1.9'}",2023-08-24 13:51:58,Superb. My boys are really learning with this app,5,phyllis chisoko,0,kids-math-games
"{'reviewId': '9c145019-a659-4a75-a402-e96ade822ef1', 'userName': 'Nikisha Adolphe', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKcdkJiLHmjwUZaIE0M0twaEUxjTzxoHDr4wknM6fjVjpLi9g=mo', 'content': ""Asia Washington 🌏 is the largest in red in the world of South African America, the world's most 😳 in red and Stacey. The first Ryan and Stacey are going to have the number of people that look to be able to get to know each others, and to get some"", 'score': 5, 'thumbsUpCount': 5, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 11, 11, 4, 24), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-01-11 11:04:24,"Asia Washington 🌏 is the largest in red in the world of South African America, the world's most 😳 in red and Stacey. The first Ryan and Stacey are going to have the number of people that look to be able to get to know each others, and to get some",5,Nikisha Adolphe,0,kids-math-games
"{'reviewId': '4d5272e7-8927-4858-bdbf-10e2300b5f31', 'userName': 'Elizabeth Tigayie', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIirhJ3csWVnckB_V9VYmGlaPYlpC_BJcDxXackruycdrX7LA=mo', 'content': 'it is a very good and edutive app for kids', 'score': 5, 'thumbsUpCount': 49, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 15, 6, 35, 12), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-15 06:35:12,it is a very good and edutive app for kids,5,Elizabeth Tigayie,0,kids-math-games
"{'reviewId': 'f01cfb2f-89fe-4690-8ab1-bd0b2ae78a57', 'userName': 'Samar Sohail', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLYURu7vCUNxgaCF84H0bDpa_VAQDyMGXy2T7RvR_zcXzAw7w=mo', 'content': 'very informative for kids', 'score': 4, 'thumbsUpCount': 4, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 15, 1, 47, 19), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-15 01:47:19,very informative for kids,4,Samar Sohail,0,kids-math-games
"{'reviewId': '5dfe2554-c2c8-402c-aaf2-460038285e56', 'userName': 'Shanie', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWuVk9V3S-aRYbYfmcIZhSmJ5vUjDEy5Db1I4CXBfpvsxMKKW5w', 'content': 'Hi i find this game really useful hut why is it that you dont have hebrew language???', 'score': 4, 'thumbsUpCount': 3, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 4, 7, 10, 45), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-04 07:10:45,Hi i find this game really useful hut why is it that you dont have hebrew language???,4,Shanie,0,kids-math-games
"{'reviewId': '5754bb0b-738b-4403-bce7-7979f0a6d015', 'userName': 'MARICEL SAYCON', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVFdAEDPOKBJK3FL7LvH-XU2RLZvAQik4tYOUzY8bRCs_kc1X1Z', 'content': 'Very knowledgable good apps for kids tobstart learning', 'score': 4, 'thumbsUpCount': 57, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 9, 27, 14, 21, 13), 'replyContent': 'We care about your feelings and every little encouragement makes us better :) So, if you like this app, please consider giving us a 5-star rating. If you have any suggestions, please let us know at app_support@rvappstudios.com.', 'repliedAt': datetime.datetime(2021, 9, 28, 3, 12, 28), 'appVersion': None}",2021-09-27 14:21:13,Very knowledgable good apps for kids tobstart learning,4,MARICEL SAYCON,0,kids-math-games
"{'reviewId': '8efee7ee-1e78-437b-b397-dca7910e5134', 'userName': 'Thando Maduna', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWwcXHOX2jCL9WfnZknMSQN0HXCuQw2N3vCWYMOyxg60jBXfKk', 'content': 'I love this game because it teach my son How to do maths', 'score': 1, 'thumbsUpCount': 4, 'reviewCreatedVersion': '1.0.7', 'at': datetime.datetime(2022, 6, 12, 10, 14, 7), 'replyContent': '😔😔😔 1 star means very bad. Can you please update your review to 5 stars if you like the game? Every review matters so much and we get so disappointed when we read good game - 1 star. Thank you for updating your review in advance 🙏', 'repliedAt': datetime.datetime(2022, 6, 14, 2, 38, 17), 'appVersion': '1.0.7'}",2022-06-12 10:14:07,I love this game because it teach my son How to do maths,1,Thando Maduna,0,kids-math-games
"{'reviewId': '4957a962-fc4c-4b3d-a878-d38fef1dc0da', 'userName': 'Nito Salon', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLQhzfmS8S9Mdln-X-c48AK_Kvfv83Ex-3o8GOZkjm2Oywlng=mo', 'content': 'My kids plus really having a good progress', 'score': 5, 'thumbsUpCount': 5, 'reviewCreatedVersion': '1.0.9', 'at': datetime.datetime(2022, 8, 8, 20, 54, 1), 'replyContent': 'Thank you for your review. Enjoy playing & keep supporting us :)', 'repliedAt': datetime.datetime(2022, 8, 9, 3, 27, 43), 'appVersion': '1.0.9'}",2022-08-08 20:54:01,My kids plus really having a good progress,5,Nito Salon,0,kids-math-games
"{'reviewId': '67a6afda-5f96-4c63-8da6-802ec5eb07a2', 'userName': 'ADREES AADI', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXJ8Imx_jdp9K5vV_c-KEZ6ttoSulYWCUOFNDsf9lX4PbYjDss', 'content': 'My 2 year son love this app, more than milk feeder, haha', 'score': 5, 'thumbsUpCount': 16, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2022, 1, 22, 22, 35, 16), 'replyContent': 'We are so glad to see your son loves the app.', 'repliedAt': datetime.datetime(2022, 1, 25, 0, 22, 43), 'appVersion': '1.0.3'}",2022-01-22 22:35:16,"My 2 year son love this app, more than milk feeder, haha",5,ADREES AADI,0,kids-math-games
"{'reviewId': 'b07e4844-6ae1-4f41-a0d3-19cd275da21b', 'userName': 'Oscar Tyson', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVdjksoDez2oMa-7bwiRggayaDhIynosrrTgkkDOJ5kEiCTnVrf', 'content': 'Not very good. Loads of sweating and violence 😫', 'score': 1, 'thumbsUpCount': 56, 'reviewCreatedVersion': '1.0.3', 'at': datetime.datetime(2021, 8, 20, 12, 59, 2), 'replyContent': 'This app is free, with no ads, no in app purchases, is a passion project. I hope you were not reviewing the wrong app.', 'repliedAt': datetime.datetime(2021, 8, 21, 4, 18, 56), 'appVersion': '1.0.3'}",2021-08-20 12:59:02,Not very good. Loads of sweating and violence 😫,1,Oscar Tyson,0,kids-math-games
"{'reviewId': '29184ff4-7b4b-4e6c-81e7-49872b96a446', 'userName': 'Candy Biehle', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXpf97oYfQ_PZx42_Nr8o9RFxXs3iZ_RDJDDaKe5l46aZv5Ja6-5A', 'content': ""I had all these learning apps for my baby daughter jerrika n know I don't wanna let me download load it"", 'score': 1, 'thumbsUpCount': 4, 'reviewCreatedVersion': '1.0.9', 'at': datetime.datetime(2022, 8, 1, 20, 10, 58), 'replyContent': 'If you want to contact us at app_support@rvappstudios.com we’d be happy to assist you with downloading the app.', 'repliedAt': datetime.datetime(2022, 8, 2, 4, 9, 54), 'appVersion': '1.0.9'}",2022-08-01 20:10:58,I had all these learning apps for my baby daughter jerrika n know I don't wanna let me download load it,1,Candy Biehle,0,kids-math-games
"{'reviewId': 'dffac2d0-bfc6-4083-a513-3d68bcffc1bf', 'userName': 'Safin Rosan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJgFsiYiW5cCE_z9XGOahtkJzXD3bp7iE4PbBTWEqNu5symvw=mo', 'content': 'This is wonderful and my kids loves it', 'score': 5, 'thumbsUpCount': 28, 'reviewCreatedVersion': '1.0.1', 'at': datetime.datetime(2021, 7, 4, 9, 59, 9), 'replyContent': 'Reviews from parents inspires us and gives us a purpose, thank you 🙏!\n', 'repliedAt': datetime.datetime(2021, 7, 5, 1, 18, 13), 'appVersion': '1.0.1'}",2021-07-04 09:59:09,This is wonderful and my kids loves it,5,Safin Rosan,0,kids-math-games
"{'reviewId': '5a5c53c2-91ca-4b66-8bf3-d4bd45945dad', 'userName': 'GAIKWAD SOMANATH RAMDAS', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKG-O0Fjggs9XNU3jEJTSgBfO6g2qPdexv1h3QCgjUaj_bT0w=mo', 'content': 'Ptoblem in maths with bead, no comes fast next number with bead', 'score': 2, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.1.4', 'at': datetime.datetime(2023, 2, 8, 18, 24, 43), 'replyContent': ""Please help us understand the the issue you are facing in depth. Please share the detailed issue by writing to app_support@rvappstudios.com. We'll ensure to look into it with utmost priority.\nThanks!"", 'repliedAt': datetime.datetime(2023, 2, 15, 4, 7, 3), 'appVersion': '1.1.4'}",2023-02-08 18:24:43,"Ptoblem in maths with bead, no comes fast next number with bead",2,GAIKWAD SOMANATH RAMDAS,0,kids-math-games
"{'reviewId': 'a1a95fa3-0648-4488-b898-9c9732316201', 'userName': 'nadya Nadya', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJ2-YS39JcwixVuegHlolEsZIfE_uwcfW8viEO5VM09ALMSmg=mo', 'content': 'like to play games and be smart tks', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 6, 19, 17, 54, 27), 'replyContent': 'Thank you for your review. Enjoy playing & keep learning :)', 'repliedAt': datetime.datetime(2022, 6, 20, 3, 24, 52), 'appVersion': None}",2022-06-19 17:54:27,like to play games and be smart tks,5,nadya Nadya,0,kids-math-games
"{'reviewId': 'a3136206-9f9a-4304-8b67-6a58841a89bd', 'userName': 'Wattanakarn Vladimirova', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXtTyAfM7SgVvfV0dUR9FttVz2LOxvYnKfLoSuHCnhWmmGI-3xl', 'content': 'excellent. recommend for all parents', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.0.9', 'at': datetime.datetime(2022, 9, 11, 19, 2, 8), 'replyContent': 'Thank you for playing, support and wonderful review! Makes us so happy to read 🙏', 'repliedAt': datetime.datetime(2022, 9, 15, 1, 24, 20), 'appVersion': '1.0.9'}",2022-09-11 19:02:08,excellent. recommend for all parents,5,Wattanakarn Vladimirova,0,kids-math-games
"{'reviewId': 'da2bca95-3b08-4a72-9152-1b4695224e15', 'userName': 'Hafsanew1 Hafsa', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjX_nd_cmw9PqV1tZWY7t1lgY1DygK3PU-QG7MnAL8W-mVyN5mg', 'content': 'Awesome app for kids learning', 'score': 5, 'thumbsUpCount': 34, 'reviewCreatedVersion': '1.2.0', 'at': datetime.datetime(2023, 9, 19, 7, 32, 16), 'replyContent': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 6, 23), 'appVersion': '1.2.0'}",2023-09-19 07:32:16,Awesome app for kids learning,5,Hafsanew1 Hafsa,0,kids-math-games
"{'reviewId': '0920aec8-1eb1-45d3-8706-099a5e98992d', 'userName': 'Amon Khaiba', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLE5u80c86rosrEAfvYdmRdydmZ30RfQn4LBy3ZKabZLGoAtQ=mo', 'content': 'V difficult to exit app otherwise great', 'score': 4, 'thumbsUpCount': 6, 'reviewCreatedVersion': '1.1.9', 'at': datetime.datetime(2023, 6, 30, 0, 54, 58), 'replyContent': 'The purpose is so that kids do not exit the app accidentally. Parents, can exit the app by clicking on Android back button at bottom. We hope this resolves it and you will consider updating your review :)', 'repliedAt': datetime.datetime(2023, 7, 6, 5, 11, 57), 'appVersion': '1.1.9'}",2023-06-30 00:54:58,V difficult to exit app otherwise great,4,Amon Khaiba,0,kids-math-games
"{'reviewId': 'c7aec596-7432-4978-be1e-973761f51bfd', 'userName': 'risikat sade', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIp7YUnFI2Aubvq2lkVEXRaHcU3M-um9bcaSyBPtPcFyJIvhw=mo', 'content': 'Good app my children like this app very well', 'score': 5, 'thumbsUpCount': 3, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2024, 2, 14, 5, 38, 39), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.2'}",2024-02-14 05:38:39,Good app my children like this app very well,5,risikat sade,0,kids-math-games
"{'reviewId': '0f4eae1d-f7e9-474c-9f8f-5a341450b5c7', 'userName': 'Lia Hernandez', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIyEHPaDViABrzyE-kWrQZqQmoXWiE7Gp66r9xykOP_ypV58w=mo', 'content': 'Doing Math Is Good For Me But I Know How To Do Math', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 1, 16, 21, 38, 34), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2024, 2, 23, 4, 54, 25), 'appVersion': None}",2024-01-16 21:38:34,Doing Math Is Good For Me But I Know How To Do Math,5,Lia Hernandez,0,kids-math-games
"{'reviewId': '9cd1711a-f331-4c31-87fc-698229e78b42', 'userName': 'Percil Bringkes', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWOo4leOLFAwMnYne_RA8SY-H4lqwoaQ3IWlflE6EgOJzBVaiY', 'content': ""Can't install, fix the problem please,"", 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 4, 29, 15, 7, 11), 'replyContent': ""We're sorry to hear that you're having this problem! First, make sure you have a strong internet connection. Check your date and time settings. Clear the cache & data of the Play Store. If you still can’t download, restart your device. Please encourage us with a higher rating if this fixes the issue :) 🙏"", 'repliedAt': datetime.datetime(2023, 5, 1, 3, 32, 22), 'appVersion': None}",2023-04-29 15:07:11,"Can't install, fix the problem please,",1,Percil Bringkes,0,kids-math-games
"{'reviewId': '15901f09-af84-43dc-85d7-1512d1780810', 'userName': 'Tumo Bushe', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXI5-bCuABdHMhLpnyx_-3PJ7Yks25Gh01Z-PGM-12Cl2Uh5HE', 'content': 'Very good game for kids', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': '1.2.9', 'at': datetime.datetime(2024, 5, 18, 21, 0, 21), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.9'}",2024-05-18 21:00:21,Very good game for kids,5,Tumo Bushe,0,kids-math-games
"{'reviewId': 'f299725a-59f1-48a8-ac9f-ca95565fe25a', 'userName': 'Jane Bigtas', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIP-ta_Qjzv1QSb51JHnK97wX3ccqQCMXutHn5g6jPzNoyS5g=mo', 'content': 'This game was so wonderfull my little sister play it so fun', 'score': 5, 'thumbsUpCount': 11, 'reviewCreatedVersion': '1.0.1', 'at': datetime.datetime(2021, 6, 22, 23, 49, 32), 'replyContent': 'So happy to hear she enjoys the game. These types of reviews make our day!\n', 'repliedAt': datetime.datetime(2021, 6, 23, 0, 5, 44), 'appVersion': '1.0.1'}",2021-06-22 23:49:32,This game was so wonderfull my little sister play it so fun,5,Jane Bigtas,0,kids-math-games
"{'reviewId': '46ed6138-e3e2-4b1a-b094-20499efc1441', 'userName': 'Catherine Oforiwaa', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjV9HVT97iz1XFFKjBXKCbOSVbSAmL28PspaKbuG-GNv6ZwYXgOU', 'content': 'How many hours will it tell you its been verify by play protect??its still pending,it cant download', 'score': 1, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 6, 27, 15, 45, 37), 'replyContent': ""We're sorry to hear that you're having this problem! First, make sure you have a strong internet connection. Check your date and time settings. Clear the cache & data of the Play Store. If you still can’t download, restart your device. Please encourage us with a higher rating if this fixes the issue :) 🙏"", 'repliedAt': datetime.datetime(2023, 7, 6, 4, 39, 27), 'appVersion': None}",2023-06-27 15:45:37,"How many hours will it tell you its been verify by play protect??its still pending,it cant download",1,Catherine Oforiwaa,0,kids-math-games
"{'reviewId': '72935237-6375-407f-9cdb-52d7dced574a', 'userName': 'basheer osman', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVwyStDmGjWq13vpcW2RtQJ676_n3gKbVBsbgImuf9fs19jao-5', 'content': 'Very useful application for kids', 'score': 5, 'thumbsUpCount': 5, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 7, 18, 17, 9, 32), 'replyContent': 'We are happy to know that you found our app helpful for kids. 👍🙏', 'repliedAt': datetime.datetime(2023, 7, 25, 6, 59, 20), 'appVersion': None}",2023-07-18 17:09:32,Very useful application for kids,5,basheer osman,0,kids-math-games
