date,developerResponse,review,rating,isEdited,title,userName
2022-02-19 11:16:18,"{'id': 28176465, 'body': 'You are welcome! We are so happy to be able to offer Khan Academy Kids for free as part of our mission as an educational nonprofit. Thanks for your review!', 'modified': '2022-02-21T16:54:33Z'}","My son is 3, sometimes he wakes up very early and we let him use the app to read stories or play games -- the production value of this app is huge, above anything else we've paid for yet this is no cost. We really appreciate that this is available like it is! Thank you!",5,False,Extremely well done and expansive,HM Bemis
2022-02-17 14:07:42,"{'id': 28176417, 'body': ""We're excited that you tried Khan Academy Kids with your 2-year-old. It's great to hear that he's enjoying it!"", 'modified': '2022-02-21T16:51:46Z'}",My two year was getting very interested in our phones so I had heard about this app through some friends and our doctor! So I tried it and my little guy is starting to listen to what they ask and do the games correctly! It’s a keeper for our other little guy to!,5,False,2 year old loves it!,nengle18
2021-10-24 21:00:16,"{'id': 25952919, 'body': 'Wow! Thanks for your outstanding review! 🤩', 'modified': '2021-10-28T16:44:09Z'}",I literally could not believe that this app has no ads and no subscription completely free and helpful actually engaging and helps kids learn by interacting with the characters and makes them really think literally wish I could give this app 100 starts perfectttt and flawlesssss thank u khan academy!!!!,5,False,Literally unbelievable 💕,Lisa_A3
2021-10-16 11:30:40,,"This is a not-passive means of entertaining kids with screen time. I can’t say my 2 year old has learned anything yet but he loves the coloring and will occasionally sit through a song video. It’s a safe, not developmentally dangerous means of keeping a kid busy while you make dinner or fold laundry for 10-20 minutes.",5,False,Great for kids,Z@ch T@rtell
2021-03-01 12:54:46,,Khan Academy Kids takes learning through play to a whole new level. My 4 year old son loves the app. He is able to easily navigate the app and stay engaged all while working on his math skills and reading comprehension. He looks forward to the rewards and his learned skills are maintained. I’m so thankful for this learning app in today’s world!,5,False,Learning Through Play Perfect!,SarinaSerenity
2021-02-02 19:33:57,"{'id': 20843429, 'body': ""What a great idea to use license plates for letter recognition. We're so happy to hear that Khan Kids helped her make progress! "", 'modified': '2021-02-03T23:24:58Z'}","My grand-daughter, age 3, had been using another app to learn her letters but it didn’t engage her for long.  Khan Academy Kids keeps her attention for over an hour and I hear her practicing her letter sounds.  When we walk, we look at car tags ( license plates) and I have her tell me what the letters are.  She has made huge progress in the month we’ve been using the app.",5,False,Great App for the younger crowd,Good Grammie
2020-07-29 18:51:49,,"Khan academy kids is a great education app that is both fun and easy to use. My 4 year old uses it everyday. We are a bilingual family, so we don’t normally use English at home to ensure that our kids can learn two languages. Khan academy kids has been helping our 4 year old learn English and other subjects since the pandemic started.",5,False,Great app! Educational and fun at the same time.,Korin16
2020-11-12 14:23:27,"{'id': 19100099, 'body': ""Great feedback! Feel free to reach out to our team via email at khankids@khanacademy.org and we'll send you the list of bug and instrument names. We've also noted your suggestion to include them in the app for our dev team. We appreciate the review!"", 'modified': '2020-11-14T00:28:33Z'}","This app is great. My three year old loves to learn, and this app keeps her engaged. My only complaint is that I wish it would tell you what the insect and instrument gifts are called. Would be nice if when you touched the insect or instrument, it would say their name (and then play the sound for instruments). I feel like you’re missing out on a great educational lesson by not including that. That’s the only reason I’m giving it four stars.",4,False,So fun!,MrsRook
2020-07-24 23:43:23,"{'id': 16987797, 'body': 'Wonderful! Thanks for your review!', 'modified': '2020-07-30T19:26:14Z'}",I downloaded this for my granddaughter to use. She is not quite 3.  I thought that I would sit would she with her while she was using it. She loves it and wants to do it by herself. She can follow along with ease and loves to work on it.  She asks for m phone every time we are together so she can use the app.  So far it has turn out to be an excellent learning experience.,5,False,Excellent educational app,Bajalady#1
2020-06-03 03:57:42,"{'id': 15759840, 'body': ""You are welcome! Thank you for the review, and we're glad she's learning so much!"", 'modified': '2020-06-03T21:22:48Z'}",She will choose this app even during her free play screen time. I love when her excitement when she tells me the animal facts she has learned and when she runs over to show me what she has accomplished! We even have fun singing the songs together ☺️ Well done developers and thank you for being here for us during this crazy time.,5,False,My 4 year old’s go to app!,Gamergrl0007
2019-12-25 01:20:28,,"Thank you for making such a valuable app! It was like a godsend after downloading and deleting so many other apps that make you pay after a few activities or a brief period of trial. 

It is truly free because I don’t have to watch a bunch of apps to move on to another activities or pay a subscription fee.",5,False,Honest App with excellent content,yan.ian
2022-08-23 16:49:57,"{'id': 31665888, 'body': ""We're glad to have options in the app that meet your needs as a homeschooling parent. Thank you for taking the time to let us know what you like most about the app!"", 'modified': '2022-08-25T21:20:35Z'}","I love that I can keep my kids safe from EMFs and wireless while using this all. So many apps require a constant internet connection. I also like the learning games, the ability I have to monitor their progress, as a homeschool parent this makes my life so much easier. Thank you Khan!",5,False,Love it and can use it on airplane mode,rottenfan
